id,AAA_perc,AAG_perc,AAT_perc,ACCIII_cuts,ACC_perc,ACG_perc,AFLIII_cuts,AGA_perc,AGEI_cuts,AGG_perc,AHDI_cuts,AJUI_cuts,ALEI_cuts,ARSI_cuts,ASIGI_cuts,ATA_perc,ATC_perc,AT_perc,BCGI_cuts,BMERI_cuts,BMSI_cuts,BPII_cuts,BPMI_cuts,BPU10I_cuts,BPUEI_cuts,BPUMI_cuts,BSAWI_cuts,BSAXI_cuts,BSEAI_cuts,BSEMI_cuts,BSERI_cuts,BSGI_cuts,BSHTI_cuts,BSISI_cuts,BSO31I_cuts,BSPTI_cuts,BSPTNI_cuts,BST1107I_cuts,BTSI_cuts,CAT_perc,CCC_perc,CCG_perc,CCT_perc,CGA_perc,CGG_perc,CGT_perc,CG_perc,CSPAI_cuts,ECO57I_cuts,FALI_cuts,FAUNDI_cuts,GAG_perc,GCC_perc,GCG_perc,GGA_perc,GGG_perc,GG_perc,GTC_perc,HINFI_cuts,HPY99I_cuts,KPN2I_cuts,MMEI_cuts,NCII_cuts,NDEI_cuts,NMEAIII_cuts,NSPI_cuts,OLII_cuts,PFEI_cuts,SEXAI_cuts,STUI_cuts,Sequence Length,TCC_perc,TCG_perc,TGG_perc,TTA_perc,XCEI_cuts,Variant
OM020653.1,3.002348205300235,1.949010399194901,2.5494800402549482,2,1.2479033881247903,0.556860114055686,31,2.01610197920161,1,1.107011070110701,3,2,6,16,0,1.6001341831600135,1.1439114391143912,7.741589239593466,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,10,2,7,8,1.6169070781616908,0.37235826903723585,0.24488426702448846,1.1405568601140557,0.32874874203287485,0.25830258302583026,0.5736330090573634,1.4825747157280382,1,27,38,8,0.9896008050989601,0.6239516940623951,0.30191211003019125,0.9359275410935928,0.44280442804428044,3.649414684869017,0.9057363300905736,72,6,1,18,5,8,3,33,6,40,6,2,29828,0.6910432740691044,0.37906742703790675,1.8416638711841664,2.941965783294197,33,UNKNOWN_KEY_FORMAT
MW808864.1,3.0974043350280973,1.9333690125769334,2.548835964677549,2,1.251003478726251,0.5519132994380519,34,2.016992239764517,1,1.097136740701097,3,2,6,16,0,1.5854963874765857,1.1305860315761305,7.73295872633621,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,1,7,9,1.6189456783516192,0.388011774150388,0.24752475247524752,1.143965747926144,0.31776826331281777,0.25086968156275086,0.5686379448755686,1.4616362298481504,1,26,36,9,0.9900990099009901,0.6255017393631255,0.29435375970029437,0.9332352154134332,0.44822049772544825,3.6557629272861063,0.8964409954508965,74,6,1,19,5,9,3,36,6,41,6,1,29903,0.699090179288199,0.36794219962536795,1.8597805726518597,2.9502274551779504,36,UNKNOWN_KEY_FORMAT
PQ362869.1,3.0087545701539598,1.9521685170898602,2.5559319759836314,2,1.2209438835407374,0.5601583201958877,32,2.015899104417536,1,1.0901284674470868,3,2,6,14,0,1.5999731660684937,1.137087847583269,7.778224994968806,0,3,49,11,9,7,11,5,3,18,1,14,6,16,1,10,2,10,2,7,7,1.6368698218897797,0.358903833897964,0.25492234931070334,1.123670881830074,0.3320699023915742,0.2616308321873009,0.5769295273873813,1.5026497618568457,1,27,38,9,0.9895012242981249,0.630597390400161,0.29852748800858686,0.9391876027236441,0.4461141112937309,3.6425840209297644,0.9157079126555531,73,7,1,18,5,9,3,33,6,42,6,1,29815,0.6976822191661356,0.38909200684265255,1.844832791064301,2.9383154999496863,33,UNKNOWN_KEY_FORMAT
OM898444.1,2.9991866612444085,1.9554019249017216,2.5620170801138675,2,1.2471194252406126,0.5388369255795038,34,2.043513623424156,1,1.0878405856039042,3,2,6,14,0,1.5860105734038226,1.1352853463467534,7.7637330983767665,0,3,50,12,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6300664226650399,0.372780262979531,0.25077944964077536,1.1420631693100176,0.3083909448285211,0.24739053815914328,0.5727260403958249,1.4504049611982786,1,27,38,9,0.9895621526365731,0.6269486241019384,0.29483529890199267,0.9353395689304594,0.44055849261217295,3.632789996272324,0.8980615426325065,71,6,1,18,5,9,3,35,6,39,6,1,29510,0.7015046766978447,0.36600244001626675,1.8571234919343906,2.9483529890199267,35,UNKNOWN_KEY_FORMAT
MW721555.1,2.9939716431482166,1.9364833462432223,2.549422422793251,2,1.249452732967366,0.552318728319806,34,2.020678274340754,1,1.0945340652679083,3,2,6,16,0,1.5862324453574919,1.131579833630822,7.742304842729171,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,10,2,9,3,7,9,1.6367494022160103,0.3771932778769407,0.24921698716869295,1.1383154278786245,0.31657292964671807,0.25595258141649546,0.5691577139393122,1.464942412608608,1,26,38,9,0.9833967601791668,0.6230424679217323,0.2929983497794093,0.9362476004445492,0.4546526117266696,3.667407557082239,0.8992018320816354,73,6,1,18,5,9,4,36,6,40,6,1,29695,0.6937662075236588,0.37045768362913817,1.8623918095173948,2.9400868891657965,36,UNKNOWN_KEY_FORMAT
PQ645946.1,3.0100900656870047,1.943522719577436,2.559761630662965,2,1.2527933906683821,0.5349766370962281,34,2.021399065483849,1,1.0970406988555563,2,2,6,16,0,1.5913861989571343,1.1444436920159815,7.767056035212459,0,2,50,11,9,6,12,5,3,18,1,16,7,16,1,10,2,10,2,7,10,1.6455610482833345,0.3792239452834022,0.25055867813367644,1.141057763933094,0.30811945554276426,0.25055867813367644,0.5688359179251032,1.4491281530387676,1,27,38,9,0.9853050721202681,0.6230107672513036,0.2945757432112142,0.9379020789598428,0.45371436310692764,3.6634501438970712,0.8938850138823052,73,6,1,18,5,9,2,35,6,41,6,1,29536,0.6941152569919414,0.36906616103473966,1.8622604455881357,2.9525292882779173,35,UNKNOWN_KEY_FORMAT
OK548230.1,2.980132450331126,1.9495877821327205,2.5510204081632653,2,1.2434112717934855,0.5406135964319503,34,2.0137856467090147,2,1.0947425327746994,3,2,6,16,0,1.5948101094742533,1.1251520475739964,7.74740683177349,0,3,50,12,9,6,12,5,4,20,1,16,7,16,2,11,2,10,1,7,9,1.6285984592512501,0.3716718475469658,0.2466549533720773,1.1319097175293957,0.30071631301527235,0.25679145830517636,0.5744019462089471,1.4596073926411461,2,28,38,10,0.9663468036221111,0.6183268009190431,0.2973374780375726,0.9291796188674145,0.45276388701175835,3.669290806500659,0.9021489390458169,74,6,1,17,5,10,3,36,6,41,6,1,29598,0.6926611704284362,0.3750506825246655,1.8651169076902285,2.956480605487228,36,UNKNOWN_KEY_FORMAT
PP122212.1,2.9889756391783666,1.943504339376068,2.546660858492779,2,1.2532252119424991,0.5461917367556881,34,2.0239252085916295,2,1.0923834735113762,3,2,6,16,0,1.5849612974566898,1.1392956472204536,7.743600053612116,0,3,50,12,8,6,12,5,4,20,1,16,7,16,2,11,2,9,2,7,9,1.6318734711657674,0.38870086787521363,0.25131521629862946,1.1359447776698053,0.31833260731159735,0.2580169553999263,0.5696478236102268,1.470982442031899,2,27,38,10,0.988506517441276,0.6266126059712496,0.2948765204570586,0.9281908655296048,0.45236738933753307,3.655676182817317,0.9013839091244178,73,6,1,17,5,10,4,36,6,40,6,1,29845,0.690279127433569,0.37864825922326845,1.8530308615085613,2.938712595918641,36,UNKNOWN_KEY_FORMAT
OM021121.1,3.002348205300235,1.949010399194901,2.5494800402549482,2,1.2479033881247903,0.556860114055686,31,2.01610197920161,1,1.107011070110701,3,2,6,16,0,1.6068433411606842,1.1439114391143912,7.748297722470062,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,10,2,7,8,1.620261657162026,0.36900369003690037,0.24488426702448846,1.1372022811137201,0.32874874203287485,0.25830258302583026,0.5736330090573634,1.4825747157280382,1,27,38,8,0.9896008050989601,0.6239516940623951,0.30191211003019125,0.9359275410935928,0.44280442804428044,3.6527689263073158,0.9057363300905736,72,6,1,18,5,8,3,33,6,40,6,2,29828,0.6876886950687688,0.37906742703790675,1.8450184501845017,2.941965783294197,33,UNKNOWN_KEY_FORMAT
OU181166.1,2.9937699949486447,1.9363529213672335,2.5492507156086885,2,1.2527361508671493,0.5455463882808553,34,2.020542178817983,1,1.0944603468597407,3,2,6,16,0,1.5827580400740864,1.1315036201380704,7.734788025726505,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,10,2,9,3,7,9,1.6299040242465064,0.38053544367738673,0.24583263175618789,1.1382387607341302,0.3098164674187574,0.25256777235224787,0.5691193803670651,1.4546923931710274,1,26,38,9,0.9732278161306618,0.6196329348375148,0.2929786159286075,0.9328169725543021,0.45462199023404615,3.6603023874465435,0.8991412695740023,73,6,1,18,5,9,4,36,6,40,6,1,29708,0.6970870516922041,0.37043273278329686,1.8588988045125443,2.9432564404781947,36,UNKNOWN_KEY_FORMAT
MZ340628.1,2.994594957531809,1.940443817772854,2.5581629569946625,2,1.2387954476785175,0.5472185852888843,34,2.0143015409406786,2,1.0944371705777687,3,2,6,18,0,1.581226709638433,1.1313660321616812,7.734658251644958,0,3,50,11,9,6,12,5,4,18,1,15,6,16,2,11,2,11,2,7,9,1.6248699096921477,0.3860744620136301,0.25514486185248597,1.1347232013965824,0.3122167388458052,0.2517876926175848,0.5707187699331923,1.4603195917819256,2,26,38,9,0.9903649242958338,0.6311478161614127,0.28200221573169504,0.9500788934770201,0.4465035082418504,3.6591916207868938,0.9064356934233054,73,7,1,18,5,9,3,36,6,40,6,2,29789,0.691576862389633,0.3760029543089267,1.866586094605029,2.9475945882431933,36,UNKNOWN_KEY_FORMAT
OV101665.1,2.9945735914785288,1.93943860119247,2.5591210558049173,2,1.2427145441146914,0.545990487036913,34,2.0164802036578013,2,1.09868024385342,2,2,6,18,0,1.5910765726535807,1.142225497420781,7.764193602411656,0,2,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,10,2,7,9,1.631272191331145,0.3885576472164534,0.2579218865143699,1.135526227641187,0.3182153145307161,0.2512226167347759,0.5727875661552891,1.4670909395411154,2,26,38,9,0.9914919273799156,0.6297313592818382,0.284718965632746,0.9479466738125544,0.44550144034300265,3.661028303466756,0.9044014202451933,73,7,1,18,5,9,3,36,6,40,6,2,29890,0.6967240570777785,0.37850874254706235,1.8657466336169357,2.957727607690762,36,UNKNOWN_KEY_FORMAT
PQ588246.1,3.017972193964056,1.9633774160732451,2.553407934893184,2,1.2478806375042388,0.5425567989148864,31,2.034587995930824,1,1.0952865378094268,3,2,6,16,0,1.603933536792133,1.1427602577144793,7.761690007120817,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,9,2,7,8,1.627670396744659,0.35944387928111227,0.24415055951169887,1.1393692777212614,0.3119701593760597,0.250932519498135,0.5730756188538488,1.454681089145841,1,27,38,8,0.9799932180400135,0.6205493387589013,0.3017972193964056,0.9325194981349609,0.44421837911156326,3.6485707503984264,0.9053916581892166,72,6,1,18,5,8,2,32,6,40,6,2,29492,0.6951508986096983,0.3662258392675483,1.8582570362834858,2.936588674126823,32,UNKNOWN_KEY_FORMAT
MW992813.1,3.091852099715576,1.9340806424627741,2.5497741341810274,2,1.2514639451229714,0.5521164463777815,34,2.021080809770788,1,1.0875020913501756,3,2,5,16,0,1.572695332106408,1.1310021750041828,7.722421119550306,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6161954157604148,0.38815459260498575,0.2476158607997323,1.1443868161284927,0.3178852267023591,0.2509620210808098,0.5688472477831689,1.4588282530866263,1,26,36,9,0.9904634431989292,0.6257319725614857,0.2944621047348168,0.9302325581395349,0.45173163794545756,3.6504165690768557,0.8900786347666053,74,6,1,18,5,9,3,36,5,41,5,1,29895,0.6960013384641125,0.36473147063744354,1.8604651162790697,2.951313367910323,36,UNKNOWN_KEY_FORMAT
MZ056112.1,2.9901003434574718,1.9462590073405617,2.5489931981951646,2,1.2526096033402923,0.5454912788739983,33,2.0237053000202034,1,1.0876153276314904,3,2,7,16,0,1.582598154757896,1.1313893191460704,7.733746338507121,0,3,52,11,9,6,12,5,3,20,1,16,7,16,1,10,3,10,2,8,9,1.6263721462724763,0.38386423328170244,0.25254225873796216,1.144858239612095,0.30978517071856687,0.2559094888544683,0.5690618896895414,1.4612302616073534,1,27,38,9,0.9865984241363054,0.6263048016701461,0.2929490201360361,0.9461916627382315,0.4613105259613442,3.6766438840443083,0.8990504411071453,73,6,1,18,5,9,4,35,7,40,6,1,29706,0.6936494040002693,0.37039531281567784,1.8721799447774259,2.9294902013603608,35,UNKNOWN_KEY_FORMAT
PQ362889.1,3.0084518379393614,1.9486181915749932,2.5623826133619536,2,1.220821035685538,0.5601019586799034,32,2.015696270458814,1,1.0900187818620874,3,2,6,16,0,1.5998121813791253,1.140327341024953,7.787503773015395,0,3,49,11,9,7,11,5,3,18,1,14,6,16,1,10,2,10,2,7,7,1.6367051247652267,0.35886772202844114,0.2548966997585189,1.1202039173598068,0.3320364904749128,0.261604507646901,0.5735175744566676,1.4991447831773819,1,26,38,9,0.9894016635363563,0.6338878454521062,0.2984974510330024,0.9390931043734908,0.4460692245774081,3.6422175269141768,0.9122618728199625,73,7,1,18,5,9,3,33,6,42,6,1,29818,0.6909042125033539,0.38569895358196943,1.844647169305071,2.9380198551113494,33,UNKNOWN_KEY_FORMAT
OM091528.1,3.0064087507968997,1.946112807435493,2.560144951850485,2,1.2448411233768413,0.5569909069556755,31,2.013220145622924,1,1.1039157131832364,3,2,6,16,0,1.603865382679596,1.1475354830050666,7.7534724552103595,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,10,2,7,8,1.617286850317082,0.3657349931214978,0.2449417843841224,1.137469382276952,0.3288259571184109,0.2583632520216086,0.5737677415025333,1.4829229014292424,1,27,38,8,0.9898332382646042,0.6207428782337349,0.30198302184343856,0.9361473677146596,0.4429084320370432,3.6502717573642895,0.9025936986209442,72,6,1,18,5,8,3,33,6,40,6,2,29821,0.6945609502399088,0.37915646075898396,1.845451800154347,2.9393014126094688,33,UNKNOWN_KEY_FORMAT
OM124668.1,3.008225616921269,1.9472889038106427,2.5516199429242907,2,1.2489508141682055,0.5573275138492529,31,2.0144367970454926,1,1.101225449051536,3,2,6,14,0,1.6014772536511668,1.1448715796541882,7.741892164103942,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,10,2,7,8,1.6149068322981366,0.3592412288064462,0.24508981030720162,1.141514184992446,0.3290246768507638,0.25851938895417154,0.5741144871579654,1.4839186194856644,1,27,38,8,0.9904314252140339,0.6211180124223602,0.3021655195568239,0.936713110626154,0.44317609535000846,3.6493654737124825,0.9064965586704717,72,6,1,18,5,8,3,33,6,40,6,2,29787,0.6949806949806949,0.37938559677690115,1.8465670639583684,2.9343629343629343,33,UNKNOWN_KEY_FORMAT
MW986096.1,2.982810920121335,1.9447253117627232,2.54128749578699,2,1.2470508931580722,0.5527468823727671,35,2.0188742837883384,1,1.0953825412874958,3,2,6,18,0,1.5874620829120323,1.125716211661611,7.734825250244347,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6413886080215705,0.36737445230872934,0.24941017863161444,1.1459386585776878,0.3134479271991911,0.2527805864509606,0.5830805527468823,1.4728185770617777,1,27,38,9,0.9841590832490732,0.6201550387596899,0.2932254802831143,0.9403437815975734,0.4516346477923829,3.663509824407671,0.910010111223458,72,6,1,18,5,9,4,36,6,39,6,1,29672,0.7044152342433435,0.3774856757667678,1.863835524098416,2.935625210650489,36,UNKNOWN_KEY_FORMAT
OY613111.1,2.9917826597350325,1.9419755156800267,2.545698473922522,2,1.2577561630051988,0.5534127117222875,33,2.019117893677679,1,1.0934093577058528,3,2,6,16,0,1.5763877242998492,1.14036558779138,7.7402910993359715,2,3,51,12,9,6,13,4,3,18,1,15,6,16,1,9,2,10,2,7,9,1.6300519872547374,0.38571188998826095,0.24148918329699814,1.1470736206607413,0.3186315612946503,0.2515512326010398,0.57018279389569,1.4655577168153464,1,27,38,9,0.9927888646654368,0.6238470568505785,0.29515344625188666,0.9357705852758679,0.44608418581251047,3.6488027366020526,0.8921683716250209,73,6,1,18,4,9,3,35,6,40,7,1,29847,0.6942814019788697,0.37564984068421936,1.8581251048130136,2.948180446084186,35,UNKNOWN_KEY_FORMAT
OK289723.1,3.0818705614364195,1.9362186788154898,2.5458930724909554,2,1.2394479431863863,0.5527267854750101,35,2.0233150207691275,1,1.0954039930322927,3,2,6,18,0,1.5844834516950286,1.1389521640091116,7.73456604026396,0,3,50,12,8,6,12,5,3,20,1,16,7,15,1,10,2,10,2,7,9,1.6313814819777568,0.3818839608736433,0.24788958863727725,1.1456518826209299,0.31823663406136943,0.25458930724909556,0.5728259413104649,1.4705389743074397,1,27,38,9,0.9949082138550182,0.6264236902050113,0.2947876189200054,0.9446603242663809,0.4522310062977355,3.6612735738451745,0.8944124346777436,72,6,1,18,5,9,4,36,6,39,6,1,29854,0.6967707356291036,0.375184242261825,1.8591719147795793,2.931126892670508,36,UNKNOWN_KEY_FORMAT
PQ803672.1,3.0155478693038718,1.9543973941368076,2.5554921253232146,2,1.225695960240438,0.5473655932032641,31,2.011484603243897,1,1.0980892575304746,3,2,6,16,0,1.6118741394942744,1.1316699687699385,7.796917497733455,0,3,49,11,9,7,11,5,3,18,1,14,6,16,1,10,2,10,2,7,7,1.635380637361899,0.3593136102622654,0.2518553342959804,1.1283118976459923,0.3156586856509621,0.2585714765438732,0.5708720910708889,1.4740942211477117,1,27,38,9,0.9738406259444575,0.6313173713019242,0.29551025890728366,0.9369018435810471,0.44998153060881835,3.653336019609818,0.9167534168373687,75,7,1,18,5,9,3,33,6,43,6,1,29785,0.6917626515329595,0.3794620370059438,1.8469391181705228,2.9383122334531047,33,UNKNOWN_KEY_FORMAT
OU201412.1,2.988235294117647,1.9327731092436975,2.561344537815126,2,1.2403361344537815,0.5512605042016807,34,2.023529411764706,1,1.095798319327731,3,2,6,16,0,1.5831932773109243,1.1361344537815126,7.7424558102023,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,10,2,9,2,7,9,1.6235294117647059,0.3764705882352941,0.24537815126050422,1.1428571428571428,0.3126050420168067,0.25210084033613445,0.5680672268907563,1.4584313461926206,1,26,38,9,0.9915966386554622,0.6285714285714286,0.2957983193277311,0.9411764705882352,0.4571428571428572,3.662880569930775,0.8941176470588236,73,6,1,18,5,9,3,36,6,40,6,1,29773,0.6957983193277311,0.3663865546218487,1.8588235294117648,2.951260504201681,36,UNKNOWN_KEY_FORMAT
OQ690304.1,3.0038267465881,1.954011310914694,2.5466490568593585,2,1.259778522808087,0.5350672220528971,34,2.038673846049646,1,1.0904534525381828,3,2,6,16,0,1.5814961563209047,1.1310914694029597,7.744666440907552,0,3,50,12,9,6,12,5,3,20,1,17,7,16,1,10,2,10,2,7,9,1.6322936774018761,0.3792881574045853,0.2506011039994582,1.1514104778353482,0.30817162789122554,0.24721460259406008,0.5655457347014798,1.4426007450050797,1,26,36,9,0.9820854075654442,0.6265027599986454,0.29462562226963324,0.9279013850790748,0.4504046869179451,3.6572976633931593,0.897422872430492,74,6,1,18,5,9,3,35,6,41,6,1,29531,0.7010057909174032,0.3623556503775949,1.869348775779742,2.936096718480138,35,UNKNOWN_KEY_FORMAT
OZ065454.1,2.9943939037899896,1.9403135385545,2.547920373292155,2,1.2554969955352646,0.5572526771627111,33,2.0275940783510693,2,1.084292859780456,3,4,6,16,0,1.591191379368223,1.1245761858404109,7.737236078010137,0,3,50,13,9,6,12,6,3,20,0,16,7,16,2,11,2,10,2,7,9,1.6214038739131895,0.3759777098929135,0.2551277317130484,1.1480747927087178,0.3289804961562993,0.25848467555137805,0.5740373963543589,1.487026283105636,2,26,38,9,0.9936553761455571,0.6210346100909732,0.29541105777300347,0.9298734432172949,0.44311658665950515,3.6386828236715787,0.9030178925106583,73,6,0,18,6,9,4,35,6,40,6,1,29794,0.6881734868575649,0.3793346537312431,1.8530329987579308,2.9574675215683643,35,UNKNOWN_KEY_FORMAT
OW680962.1,3.0053450768144687,1.9464147645140686,2.5548794836454096,2,1.2370995394493562,0.5580394661646553,31,2.020371802198541,1,1.0992705146737487,3,2,6,16,0,1.6001613608094933,1.1429724005782096,7.747117937686957,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,10,2,7,8,1.613608094933943,0.36642350489124953,0.2454028977712038,1.1362490335159847,0.32944498604901334,0.25884963189565335,0.5748478838202171,1.4855644808926831,1,27,38,8,0.9950583252092647,0.6286348203180153,0.3025515178001143,0.9379097051803543,0.4437422261068343,3.6500520955869997,0.9110162369314553,72,6,1,18,5,8,3,33,6,40,6,2,29873,0.6891451238780382,0.37987023901569905,1.8489259421118096,2.934749722661109,33,UNKNOWN_KEY_FORMAT
OP884650.1,2.996946001275296,1.9330805114608853,2.5707285968386078,2,1.2417357452092492,0.5503909789576131,34,2.013625532771756,2,1.087357787696748,3,2,6,18,0,1.5840520857804476,1.1410544685706614,7.762005436424041,0,3,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,10,2,7,9,1.631036681545122,0.38594489378125313,0.25841527670570863,1.1309863409068028,0.3221800852434809,0.2517031915964695,0.5738832768399503,1.4765596160944998,2,26,38,9,0.9866765110581602,0.6275799577138639,0.2785515320334262,0.9464040004027251,0.44635365976440583,3.6544850498338874,0.9128435748565292,73,8,1,18,5,9,3,36,6,40,6,2,29802,0.6947008088062556,0.38930093633587276,1.8693157029231129,2.9533174480652415,36,UNKNOWN_KEY_FORMAT
PQ617555.1,2.9911944612489076,1.9459568461383345,2.5441957383881157,2,1.2502520669489818,0.5511863951065403,33,2.019896484506285,1,1.0956510049069033,3,2,6,14,0,1.5762586542985817,1.1393426093970558,7.735994891958195,2,3,51,12,9,6,13,4,3,18,1,15,6,16,1,9,2,10,2,7,9,1.6300329367480004,0.37641997714592995,0.24198427102238357,1.1494252873563218,0.31256301673724546,0.2520669489816495,0.5679908583719836,1.4584803575629264,1,27,38,9,0.9948242253142435,0.6284869261275795,0.29575855347180213,0.941049942864825,0.4469987228607918,3.656282555365124,0.900719231027761,73,6,1,18,4,9,3,35,6,40,7,1,29764,0.6923438865362641,0.3696981918397526,1.8619345298111176,2.947502856758755,35,UNKNOWN_KEY_FORMAT
OZ065230.1,2.9910369599516597,1.9369565947161704,2.5714189801604617,2,1.2487831078586056,0.5538957333243815,34,2.0275940783510693,1,1.091006747457115,3,2,6,14,0,1.584477491691564,1.1380039611937292,7.74059279648216,0,3,50,11,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6046191547215416,0.3759777098929135,0.24841384403638928,1.1447178488703884,0.32226660847964017,0.25848467555137805,0.5773943401926886,1.4836695646336142,1,27,36,9,0.9970123199838867,0.6277484977676323,0.29876800161133305,0.9365873308939541,0.44311658665950515,3.635326105199557,0.8996609486723287,71,7,1,18,5,9,4,36,6,39,6,1,29794,0.6982443183725536,0.38269159756957266,1.8429621672429422,2.9541105777300345,36,UNKNOWN_KEY_FORMAT
OM897631.1,3.0029115038255805,1.9534159387907102,2.545873112600718,2,1.2593946780418444,0.5315187216466924,34,2.034667208341797,1,1.0901211998104137,3,2,6,16,0,1.5776288171169341,1.1273613650213283,7.738921425911507,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.631796330150992,0.3791725912384048,0.25052474778251743,1.1510596519737288,0.3080777303812039,0.2437538086532602,0.5653734172929785,1.4353905006939978,1,26,36,8,0.9817861737422982,0.6263118694562936,0.2945358521226894,0.9276186607082402,0.4502674520956057,3.656183350824334,0.8971494346265827,74,6,1,18,5,8,3,35,6,41,6,1,29540,0.700792199878123,0.3588597738506331,1.8721646692396237,2.9419730516622655,35,UNKNOWN_KEY_FORMAT
OZ066535.1,2.990535007048399,1.9399879170302745,2.5642746861784254,2,1.2452171578170101,0.5504463986037457,34,2.027253809491844,1,1.0941800362489091,3,2,6,14,0,1.5842115862254142,1.141169362958985,7.7460061753255465,0,3,50,12,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6144190105390348,0.37591461368060686,0.2483721554675438,1.141169362958985,0.3222125260119487,0.2517285359468349,0.5705846814794925,1.4699959726137737,1,27,38,9,1.0002013828287575,0.6276431496274417,0.29536148217761965,0.9397865342015171,0.43968584278713835,3.6313599140824273,0.9028663489293147,71,6,1,18,5,9,4,36,6,39,6,1,29799,0.7014835201718467,0.37591461368060686,1.8460092636101229,2.9502584412969055,36,UNKNOWN_KEY_FORMAT
MZ314964.1,2.9883822443086427,1.9306963937949098,2.558592438385602,2,1.249076623463837,0.550668188838896,34,2.021355180981801,1,1.0912631791014709,3,2,6,16,0,1.5882076421999864,1.1315559734067557,7.746029614209449,0,3,50,12,9,6,12,5,3,20,1,16,7,15,1,10,2,9,3,7,9,1.6251427036464978,0.3861392787589819,0.24511449869048418,1.1449869048418508,0.31562688872473305,0.25518769726680546,0.564099120273991,1.4605647517039921,1,26,38,9,0.9871734604794843,0.6278960445906924,0.2988382244308643,0.9368074675978779,0.4566516687932308,3.66316354967599,0.8965146732925928,74,6,1,18,5,9,4,36,6,41,6,1,29784,0.6950507017661675,0.3659928816063394,1.8601840037606607,2.9480894500033576,36,UNKNOWN_KEY_FORMAT
OM898098.1,2.9995260342609518,1.9500304692260817,2.545873112600718,2,1.2560092084772159,0.5450605999052068,34,2.0380526779064256,1,1.0901211998104137,3,2,6,16,0,1.5776288171169341,1.1273613650213283,7.738921425911507,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6385672692802493,0.3791725912384048,0.25052474778251743,1.1476741824091001,0.3114631999458325,0.24713927821788884,0.5687588868576071,1.4489319205118656,1,26,36,9,0.9885571128715553,0.6263118694562936,0.2945358521226894,0.9276186607082402,0.4502674520956057,3.656183350824334,0.8971494346265827,74,6,1,18,5,9,3,35,6,41,6,1,29540,0.700792199878123,0.3588597738506331,1.868779199674995,2.9453585212268942,35,UNKNOWN_KEY_FORMAT
OZ061693.1,2.988582941571525,1.9341840161182,2.565480188045668,2,1.2458025520483547,0.5540631296171927,34,2.0248488918737406,1,1.0946944257891202,3,2,6,14,0,1.57824042981867,1.1417058428475486,7.742671994090589,0,3,50,12,9,6,12,6,3,20,1,15,7,16,1,10,4,10,2,6,9,1.618535930154466,0.3794492948287441,0.25184687709872394,1.1417058428475486,0.32236400268636667,0.2552048354600403,0.5742108797850907,1.477352852298291,1,27,36,9,1.0006715916722633,0.6312961719274681,0.2921423774345198,0.9402283411685695,0.44325050369375424,3.6396602088439716,0.8965748824714573,71,6,1,18,6,9,4,36,6,39,6,1,29790,0.6950973807924782,0.3794492948287441,1.8468770987239758,2.9482874412357285,36,UNKNOWN_KEY_FORMAT
OY610665.1,2.993389039900668,1.939662404778684,2.5571327896909293,2,1.2382965871337965,0.5436424041075204,34,2.0168462028927143,2,1.0906406255243464,3,2,6,18,0,1.5805899526829759,1.1409778851639316,7.758389261744966,0,3,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,10,2,7,9,1.6242155777039495,0.3926306251887647,0.2583979328165375,1.1342662505453203,0.3188026443840397,0.24833048088862042,0.5738447598912715,1.4664429530201342,2,26,38,9,0.989966106245176,0.6308936541494681,0.2852444712909829,0.9463404812242022,0.4463237021376556,3.6543624161073827,0.9060706735125339,73,7,1,18,5,9,3,36,6,40,6,2,29804,0.694654183026276,0.379207355951542,1.8691902412832646,2.9531192321889996,36,UNKNOWN_KEY_FORMAT
